Source_Mol,Target_Mol
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,NS(=O)(=O)c1ccc(OP(=O)(Sc2ccccc2)c2ccccc2)cc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,NS(=O)(=O)c1ccc(OP(=O)(SCc2ccccc2)c2ccccc2)cc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,NS(=O)(=O)c1ccc(OP(=O)(NCc2ccccc2)c2ccccc2)cc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,CCSP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,CCN(CC)P(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,C#CCOc1ccc(S(N)(=O)=O)cc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,COCCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,NS(=O)(=O)c1ccc(OP(=O)(Nc2ccccc2)c2ccccc2)cc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,NS(=O)(=O)c1ccc(OP(=O)(Oc2ccccc2)c2ccccc2)cc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,COP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,NS(=O)(=O)c1ccc(OP(=O)(Oc2ccc(S(N)(=O)=O)cc2)c2ccccc2)cc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,CC(C)OP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1
C#CCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,CCCNP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1
COc1cc2ccc(=O)oc2cc1OC1OC(CO)C(O)C(O)C1O,Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12
CC1(C)OC2COC3(CNS(N)(=O)=O)OC(C)(C)OC3C2O1,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1
CC1(C)OC2COC3(CNS(N)(=O)=O)OC(C)(C)OC3C2O1,CC1(C)OC2COC3(CNC(=S)Nc4ccc(S(N)(=O)=O)cc4F)OC(C)(C)OC3C2O1
CC1(C)OC2COC3(CNS(N)(=O)=O)OC(C)(C)OC3C2O1,CC1(C)OC2COC3(CNC(=S)Nc4ccc(S(N)(=O)=O)cc4Cl)OC(C)(C)OC3C2O1
CC1(C)OC2COC3(CNS(N)(=O)=O)OC(C)(C)OC3C2O1,CC1(C)OC2COC3(CNC(=S)Nc4cccc(S(N)(=O)=O)c4)OC(C)(C)OC3C2O1
CC1(C)OC2COC3(CNS(N)(=O)=O)OC(C)(C)OC3C2O1,CC1(C)OC2COC3(CNC(=S)NCCc4ccc(S(N)(=O)=O)cc4)OC(C)(C)OC3C2O1
CC1(C)OC2COC3(CNS(N)(=O)=O)OC(C)(C)OC3C2O1,CC1(C)OC2COC3(CNC(=S)Nc4ccc(S(N)(=O)=O)cc4)OC(C)(C)OC3C2O1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC2CCCCC2)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NCC(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC2CCCCC2)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CO)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC2CCCCC2)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC2CCCCC2)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CS)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC2CCCCC2)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CO)C(N)=O)cc1
COc1cc2ccc(=O)oc2c(OC)c1OC,COc1cc(OC)c2ccc(=O)oc2c1OC
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(Cl)cc1,CCOc1ccc(S(N)(=O)=O)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(C)cc1
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nnc2c(n1)c(C)nn2-c1ccc(Cl)cc1,CCOc1ccc(S(N)(=O)=O)cc1-c1nnc2c(n1)c(C)nn2C
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NCC(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(Cc2ccc(O)cc2)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CO)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CCCNC(=N)N)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CS)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CCSC)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CCCCN)C(=O)O)cc1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CC(C)C)C(=O)O)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NC(CO)C(N)=O)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C(F)(F)F)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1cc(Cl)ccc1Cl
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccccc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,COc1ccc(C2CC(c3ccc(OS(N)(=O)=O)cc3)=NN2C(C)=O)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1cccc2ccccc12
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1Cl
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(F)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccccc1Cl
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(Cl)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc(Cl)c1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc2ccccc12
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,COc1ccc(C2=NN(C(C)=O)C(c3ccc(OS(N)(=O)=O)cc3)C2)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(OS(N)(=O)=O)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc([N+](=O)[O-])cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(C)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1cccc(Cl)c1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(C(F)(F)F)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1c(Cl)cccc1Cl
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1cccc(OS(N)(=O)=O)c1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(F)cc1
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(Cl)cc1Cl
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1c(Cl)cccc1Cl
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2nonc2S(=O)(=O)c2ccccc2)cc1
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2ccccc2)cc1
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)no[n+]2[O-])cc1
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2no[n+]([O-])c2-c2ccccc2)cc1
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2nnc(-c3ccccc3)o2)cc1
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2noc(-c3ccccc3)n2)cc1
O=C(CSC(=S)NN1CCN(c2ccccc2)CC1)NCc1ccc2c(c1)OCO2,O=C(CSC(=S)NN1CCCCC1)NCc1ccc2c(c1)OCO2
O=C(CSC(=S)NN1CCN(c2ccccc2)CC1)NCc1ccc2c(c1)OCO2,O=C(CSC(=S)NN1CCSCC1)NCc1ccc2c(c1)OCO2
O=C(CSC(=S)NN1CCN(c2ccccc2)CC1)NCc1ccc2c(c1)OCO2,CCN1CCN(NC(=S)SCC(=O)NCc2ccc3c(c2)OCO3)CC1
O=C(CSC(=S)NN1CCN(c2ccccc2)CC1)NCc1ccc2c(c1)OCO2,CN1CCN(NC(=S)SCC(=O)NCc2ccc3c(c2)OCO3)CC1
O=C(CSC(=S)NN1CCN(c2ccccc2)CC1)NCc1ccc2c(c1)OCO2,O=C(CSC(=S)NN1CCOCC1)NCc1ccc2c(c1)OCO2
O=C(CSC(=S)NN1CCN(c2ccccc2)CC1)NCc1ccc2c(c1)OCO2,O=C(CSC(=S)NN1CCN(c2ncccn2)CC1)NCc1ccc2c(c1)OCO2
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)C(F)(F)F)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)CCS)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Cc1ccc(S(=O)(=O)CC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C)c1ccc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)CCSSCCC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C)C(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)C
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C)(C)c1ccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C)C(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)(C)C
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Cc1nc(C)c(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc1C
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(I)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)S(=O)(=O)c1ccccc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CN(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C)(C)CC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCCC(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCC(C)NC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Cc1ccc(S(=O)(=O)NNC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,N#Cc1ccc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(=O)c1ccc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C)(C)C(=O)NCc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=S)Nc2ccc(F)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCC(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C)NC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,COC(=O)CNC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCC(C)C(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCCC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)(C)C
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCCC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)NC(c2ccccc2)c2ccccc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(=O)CC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCCCc1ccc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCC(C)CC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Br)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCCCC(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CNc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Cc1ccc(S(=O)(=O)C(C)C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(=O)Nc1ccc(Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,N#CCC(=O)Nc1ccc(S(N)(=O)=O)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Cc1nc(C)c(C(=O)Nc2ccc(S(N)(=O)=O)cc2)nc1C
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(=O)Nc1ccc(S(=O)(=O)NNC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Nc1ccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CCC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)(C)C
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Cc1cc(C)cc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)c1
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1
